"tree_ID","latitude","longitude","GUD","SRS","GUD_DOY","SRS_DOY","pheno_lag","dNDVI","NDVIseas","ratio","gup_rate","rain_sum","MAP","soil_texture","slope","elevation","curvature","admin","resid_trend"
"tree_1012210",-8.37202,33.66715,69,147.4,250,327.4,-78.4,0.16318312253485,0.550288511611789,0.305297790278715,169,1029.22608070529,980.393931440697,1.71783989886685,11.5841646194458,1454,14,"United Republic of Tanzania",-13.4198631280845
"tree_1013",-25.42314,26.2555,104.333333333333,136,285.333333333333,316,-31.6666666666667,0.143876162280111,0.553602555151101,0.262156026066743,121.666666666667,501.503320744597,631.087683836034,0.622937878871526,1.85433411598206,1120,-4,"South Africa",10.4446742730048
"tree_1013160",-9.10122,32.57818,94.75,144.75,275.75,324.75,-50,0.266547519889738,0.497248773377887,0.5361796860754,112.5,1134.21546533121,1051.32789425341,0.0117999748682101,16.0704498291016,1436,2,"United Republic of Tanzania",12.9928800204808
"tree_1013423",-5.79209,31.5588,46,139,227,319,-93,0.218468853128864,0.426059477936226,0.512766091220637,220,1264.74705145974,1126.14532715715,2.9157349386192,0.927409946918488,1075,-2,"United Republic of Tanzania",-41.6980280895718
"tree_101419",-24.61407,26.79882,89.3333333333333,133.666666666667,270.333333333333,313.666666666667,-44.3333333333333,0.170256621348845,0.527894146691319,0.325869525490563,150,389.233256973441,526.695808231428,-1.04559609662995,1.37851321697235,975,-4,"South Africa",-8.8600123511835
"tree_1014537",-7.30728,34.71339,116,152.5,297,332.5,-36.5,0.195584432232283,0.659783051083802,0.291457840695728,93.75,774.759689602274,786.225445342563,1.50832379128117,0.927409946918488,1144,-8,"United Republic of Tanzania",24.7910336832108
"tree_1014745",-5.69753,31.97564,66,140,247,320,-74,0.111875575766337,0.633803813121438,0.176514519872258,200,1239.39163589478,1118.16323388235,3.32329097791538,1.3146995306015,1090,-4,"United Republic of Tanzania",-21.5207164528033
"tree_1015995",-7.39103,34.07957,82.25,147.25,263.25,327.25,-65,0.219708039346911,0.601539515688315,0.369144825827643,148.75,1027.9639593398,1025.93629474821,0.146230145354844,6.55710554122925,1257,4,"United Republic of Tanzania",-3.34458749576655
"tree_1016229",-5.89946,35.01664,111,131,292,311,-20,0.068541921254444,0.554071025179322,0.123706019877615,165,740.612096271708,1175.5585568361,0.920690444523484,3.72446227073669,856,-8,"United Republic of Tanzania",19.7553710626058
"tree_1017845",-4.5852,31.21606,46,140,227,320,-94,0.337785477780048,0.568288556331123,0.594390779150639,195,1204.04290473461,1156.96348797179,0.0128134556047089,2.07435941696167,1130,-8,"United Republic of Tanzania",-40.1904851900263
"tree_101812",-28.57757,29.57209,113.5,119.5,294.5,299.5,-6,0.00134004186751902,0.654176068470048,0.00188622751111841,112.5,666.623059986159,666.635611986741,-1.65254981986548,8.01542282104492,1244,-8,"South Africa",22.5259547109596
"tree_1019708",-6.67427,31.08355,46,117,227,297,-71,0.328719562251903,0.602981142043072,0.545157284916254,200,1116.6596788168,956.562130252017,1.36692777973413,3.84293460845947,956,0,"United Republic of Tanzania",-46.4281992129093
"tree_1021317",-5.28609,30.9787,61,120,242,300,-59,0.031979105765877,0.45410520046991,0.0704222407776543,145,1201.21394991875,1131.24268963266,1.52418531926681,2.08010697364807,1062,-8,"United Republic of Tanzania",-26.8776752736225
"tree_1021536",-7.29376,30.59243,76,133,257,313,-57,0.073608486453101,0.544823524787193,0.135105191138456,140,896.119341611862,838.761968416142,1.04795697843674,19.6213893890381,839,-10,"United Republic of Tanzania",-20.3806192923375
"tree_1021545",-11.332,36.08065,107.666666666667,148,288.666666666667,328,-40.3333333333333,0.0833635493485713,0.693826433242262,0.108467677888125,133.333333333333,1186.83403146673,1132.23627725353,0.256884489283372,2.6476616859436,592,-12,"United Republic of Tanzania",10.6785007102364
"tree_1022707",-7.43268,34.35055,91,154,272,334,-63,0.122697229509616,0.526757818120094,0.238972158313333,135,881.013615641614,777.941883163604,1.1662781819009,3.35990333557129,1208,0,"United Republic of Tanzania",0.915338737196483
"tree_1022942",-5.71925,35.10733,96,140,277,320,-44,0.137150406446293,0.664200588088743,0.206489438440498,110,1232.51786216069,709.11379057169,0.8677693242001,2.94360113143921,933,-2,"United Republic of Tanzania",-0.405711847190912
"tree_1022990",-6.33451,31.89027,46,140,227,320,-94,0.25445984832216,0.425158439734252,0.598505932238372,220,1317.77726519108,1097.267067608,2.67816790445446,0,1115,0,"United Republic of Tanzania",-41.3335414509339
"tree_1025839",-5.97878,33.56961,84.3333333333333,121,265.333333333333,301,-36.6666666666667,0.205722939386277,0.462567326813284,0.44099448870573,135,1239.95554901826,1135.7503288656,2.48001762596884,4.63645505905151,1349,10,"United Republic of Tanzania",2.09185242896819
"tree_1025988",-9.12808,32.52796,107.25,145,288.25,325,-37.75,0.113770676393836,0.571771597147223,0.224430132549861,123.75,1065.11459870725,972.5230733519,0.745386396300644,6.80023193359375,1538,-14,"United Republic of Tanzania",26.3486148214232
"tree_1027466",-7.24761,34.29232,57.6666666666667,153.333333333333,238.666666666667,333.333333333333,-95.6666666666667,0.127215346196724,0.57696535999526,0.225085103854639,178.333333333333,997.221407495137,897.715796689584,0.221811421146318,2.08638334274292,1234,2,"United Republic of Tanzania",-30.2041010773196
"tree_1027721",-6.84862,31.47929,56,140,237,320,-84,0.314582896449616,0.670992177037859,0.468832435332352,125,1175.99270743132,1020.86730870334,1.99869652882684,2.08494424819946,995,-4,"United Republic of Tanzania",-34.7534373318977
"tree_1028954",-10.27061,40.09073,151,158,332,338,-7,0.00690632586047001,0.645358986692254,0.0107015258218808,150,1027.09874558449,932.009814023972,0.162914393376,2.93522453308105,29,-2,"United Republic of Tanzania",40.2244962215287
"tree_1031107",-5.65227,34.21749,98.5,150.5,279.5,330.5,-52,0.083720303054243,0.520652205507424,0.158410738578966,155,981.225974012168,1019.31576721924,1.72431283292105,2.07505559921265,1297,10,"United Republic of Tanzania",13.587507847442
"tree_1031656",-5.10842,30.01945,51,84,232,264,-33,0.321072263776593,0.49601897670545,0.647298347150244,110,1091.72112079781,1534.30781146849,-1.25398049243417,2.62673449516296,1023,-18,"United Republic of Tanzania",-31.8832547107808
"tree_1032139",-3.42401,31.0766,51,72,232,252,-21,0.00102437819753398,0.47097803886063,0.00217500204470704,250,1087.87746822834,1272.0806054522,-0.972083541565488,1.85433411598206,1260,0,"United Republic of Tanzania",-31.0239665974617
"tree_1032881",-6.3007,32.45341,58.5,133.5,239.5,313.5,-75,0.181477144041146,0.480264785839518,0.368945161370286,170,1120.78012277558,1069.29966366418,2.88162027801712,3.34657120704651,1094,6,"United Republic of Tanzania",-29.6403227977734
"tree_1034279",-7.20668,32.05398,68.5,130.5,249.5,310.5,-62,0.190091771010291,0.578549054135888,0.330364656251519,132.5,1338.23648484051,1039.14916397994,1.87495499924068,3.94446539878845,1027,0,"United Republic of Tanzania",-21.3713087133814
"tree_1035429",-6.96103,36.3638,111,152.25,292,332.25,-41.25,0.0986103530500545,0.610173460014922,0.163466333177633,131.25,828.110081545134,819.313852922117,0.932101597174238,25.0068969726562,1049,-6,"United Republic of Tanzania",18.4188437416891
"tree_1035506",-6.54518,33.42222,76,128.333333333333,257,308.333333333333,-52.3333333333333,0.153774060974977,0.440518576293403,0.36446919309077,183.333333333333,1221.59970261406,1055.67982508492,2.35151100456646,2.07575249671936,1246,-2,"United Republic of Tanzania",-9.38371559791735
"tree_1036052",-7.01404,35.68995,91,145,272,325,-54,0.107599541513908,0.586255851432992,0.183536831659592,105,844.322310462594,492.85845608986,1.33578507950689,0.934401214122772,722,0,"United Republic of Tanzania",-12.5879806026056
"tree_1037237",-6.41564,36.16637,94.75,155.25,275.75,335.25,-60.5,0.110736421115998,0.604440386715844,0.180806956010085,137.5,816.129254647203,872.700222625536,0.509733545147546,18.4612522125244,891,14,"United Republic of Tanzania",-0.136796506704772
"tree_1037829",-11.16793,36.40914,106,163.5,287,343.5,-57.5,0.0458229023616465,0.710831457457883,0.0648361507324615,157.5,1158.68263904611,1164.88611293186,1.6132619538231,1.32415401935577,656,-6,"United Republic of Tanzania",10.7202418918264
"tree_1038992",-8.38013,33.46414,81,148,262,328,-67,0.126943212105749,0.579884248516156,0.229200451121334,122.5,1143.32595187456,1017.01143375774,1.42122973879065,2.95885348320007,1328,-2,"United Republic of Tanzania",-3.3435341906104
"tree_103952",-23.38671,30.26396,101,133.5,282,313.5,-32.5,0.0331577426176175,0.528609435428499,0.0627377615769502,185,454.010408026472,560.744088143883,-0.824057237723584,3.83936452865601,576,-2,"South Africa",-4.45375205917712
"tree_1040524",-5.78479,31.71277,51,139,232,319,-88,0.027422297653222,0.44213113808032,0.0620229956485,215,1269.67940688133,1092.72968831831,2.06267871179187,5.00397634506226,1069,-4,"United Republic of Tanzania",-37.2913406800927
"tree_1042836",-10.16414,35.04342,121,157,302,337,-36,0.270214560787111,0.560251198746375,0.474695334517396,202.5,1379.5516479616,1319.26959003998,-0.39988197363069,25.3150901794434,845,2,"United Republic of Tanzania",31.5925124705727
"tree_104363",-30.80502,29.17932,48.5,105,229.5,285,-56.5,0.064110517201625,0.443680227318918,0.144826695063785,185,794.128564962884,885.801117419397,-4.03942552869436,7.01597023010254,1298,-20,"South Africa",-38.2982772412066
"tree_1043814",-6.59603,34.42519,97.6666666666667,149,278.666666666667,329,-51.3333333333333,0.108431464441037,0.531902065326231,0.283024911376592,156.666666666667,1146.80394582246,733.558914209435,1.56815473531996,2.08407640457153,1227,6,"United Republic of Tanzania",7.3175482338411
"tree_1044489",-7.08192,31.42908,96,136,277,316,-40,0.073844487743462,0.650857846902329,0.113457167482754,95,1050.63550889492,905.641307123101,1.9467149548217,0.934538424015045,879,18,"United Republic of Tanzania",1.35028898833212
"tree_1044747",-5.60729,31.58305,81,139,262,319,-58,0.187701419544643,0.529753851980051,0.354318177853875,115,1258.64556527138,1144.12977298897,3.57100796180494,1.31459653377533,1077,0,"United Republic of Tanzania",-6.40256904802289
"tree_1044919",-11.13034,39.04872,101,175,282,355,-74,0.05832971633042,0.554272556166126,0.105236522504169,155,896.472842216491,962.70847520452,1.91979545687149,3.82281136512756,109,6,"United Republic of Tanzania",-7.78431136784203
"tree_1045828",-6.73521,30.99511,61,117,242,297,-56,0.107584715224316,0.52845737282662,0.203582579705276,205,1105.73090744019,921.48162450012,1.09057839191185,8.51305866241455,980,16,"United Republic of Tanzania",-31.4628431050545
"tree_1046247",-7.48208,32.89053,76,125.75,257,305.75,-49.75,0.0792348606011523,0.631204833240185,0.135602136894929,147.5,1302.15938482926,1204.03482329271,1.43596152606229,16.7481575012207,1479,10,"United Republic of Tanzania",-2.74324462942914
"tree_104678",-25.2058,29.39216,100,106.2,281,286.2,-6.2,0.004870111240559,0.499595112569735,0.00867971995653057,130,614.212028838453,608.671819554351,0.936897376611945,3.20875144004822,979,2,"South Africa",3.05407512144427
"tree_1047989",-7.45666,31.94706,87.6666666666667,129,268.666666666667,309,-41.3333333333333,0.18600449348308,0.6506478671582,0.285015130515413,118.333333333333,1208.03264961882,1067.36198836811,1.67948194747492,20.2720508575439,1129,-48,"United Republic of Tanzania",0.178190647932004
"tree_1049057",-5.63037,31.41691,66,136,247,316,-70,0.261286304144631,0.457936600540413,0.570573096442359,135,1277.4172976017,1147.94941438991,2.57240054236942,2.07503962516785,1078,-8,"United Republic of Tanzania",-21.328650143387
"tree_1050202",-6.95247,32.30467,43.5,126.5,224.5,306.5,-83,0.195224038866823,0.550603974044311,0.35484131733378,207.5,1171.17446641768,1045.50769942769,1.71617840710356,2.08531093597412,1099,2,"United Republic of Tanzania",-44.8827534222761
"tree_105149",-25.33326,27.29444,58.5,119.5,239.5,299.5,-61,0.200447054080289,0.574322106605492,0.380007251903955,222.5,502.809060982318,600.429534409551,-1.01339505273429,2.76427555084229,998,-10,"South Africa",-38.194669317533
"tree_105324",-25.1554,29.47771,94.3333333333333,114,275.333333333333,294,-19.6666666666667,0.0348645356522443,0.550606638194027,0.0671478160995871,110,650.094501495362,628.785421995956,0.443003293721476,1.38183057308197,963,-6,"South Africa",-2.63620571207269
"tree_1053420",-9.68501,37.15546,116,136,297,316,-20,0.135625429075133,0.736697375174669,0.184099242980167,115,1372.33402597159,974.930492658168,2.43240788975456,2.07905149459839,458,14,"United Republic of Tanzania",14.1656437239141
"tree_105433",-27.66375,32.09566,86,126,267,306,-40,0.27099175661038,0.530694449755535,0.510636123545691,230,551.047825500369,709.79549524188,-0.63807355447972,3.47834086418152,153,-2,"South Africa",-25.5390515225306
"tree_1054802",-7.52445,34.01737,77.25,147.25,258.25,327.25,-70,0.167228696751987,0.580049426754296,0.287319110138251,160,1110.41938626891,1100.76305694719,1.18074686728251,1.85433411598206,1275,-6,"United Republic of Tanzania",-6.9273848975566
"tree_1057772",-6.63912,31.80292,51,120,232,300,-69,0.276306168587765,0.432432005738274,0.638958645339025,255,1286.39388561249,1071.08502803392,2.0443960241644,2.0758318901062,1206,2,"United Republic of Tanzania",-34.9404572268436
"tree_1057875",-7.00024,32.26708,53.5,130.5,234.5,310.5,-77,0.124934210572845,0.610167212477871,0.207748724666636,178.75,1223.3949316566,1093.7799484268,2.48868567921746,2.78028845787048,1086,16,"United Republic of Tanzania",-34.4463126883705
"tree_1057927",-7.21281,31.69158,61,140,242,320,-79,0.394992174483774,0.597789759697172,0.660754333904731,205,1122.04727041721,849.102196831666,1.16025808351372,7.60687637329102,970,26,"United Republic of Tanzania",-32.6898097325585
"tree_1058186",-5.68121,35.14745,93.5,139,274.5,319,-45.5,0.053293096360818,0.721116451066685,0.0744232493480228,102.5,1184.91291777417,712.25329740267,1.01585924650421,1.31468093395233,918,-8,"United Republic of Tanzania",-3.15212520581494
"tree_1058911",-6.89658,31.28358,91,137,272,317,-46,0.315869730714852,0.537513245725049,0.58765013369815,135,1003.20022600889,889.196089957956,1.38110623990091,3.7047917842865,918,10,"United Republic of Tanzania",-3.12722414780791
"tree_1059794",-3.38138,34.65002,64.3333333333333,129.666666666667,245.333333333333,309.666666666667,-65.3333333333333,0.0295330446956167,0.581724030627279,0.0502250615767927,153.333333333333,755.275574454867,754.316995605035,-0.621581566607412,4.72647476196289,1483,6,"United Republic of Tanzania",-20.749543442485
"tree_1059910",-3.77306,30.94409,46,102,227,282,-56,0.112352995644116,0.49035664469395,0.229125060014716,130,1330.33749830405,1169.93043482304,-1.34789794682625,0,1123,-8,"United Republic of Tanzania",-40.1413515003348
"tree_106043",-27.01487,29.39756,64.3333333333333,104.666666666667,245.333333333333,284.666666666667,-40.3333333333333,0.0553467006509927,0.614656154685939,0.0886547207491084,120,703.284561568558,735.076180285888,-0.801419779920691,4.5492148399353,1597,2,"South Africa",-18.8108844518625
"tree_1060491",-7.25518,35.8368,106,132,287,312,-26,0.098948763350124,0.560875982127469,0.176418257338814,55,590.426728721242,1036.75397973089,1.31624090580087,13.0537242889404,948,18,"United Republic of Tanzania",14.5607920690177
"tree_1061874",-6.33234,32.27033,74.75,130.5,255.75,310.5,-55.75,0.27154209043388,0.463830015361128,0.579480507229499,162.5,1292.11516908675,1170.44198235034,2.69757132691648,4.16091823577881,1099,-8,"United Republic of Tanzania",-11.8499924599488
"tree_1063270",-6.69816,34.63019,121,147.333333333333,302,327.333333333333,-26.3333333333333,0.030180976176812,0.627847902730251,0.0440515630190268,93.3333333333333,1005.02026727897,853.628758143401,0.714628121685471,0.93378221988678,1132,2,"United Republic of Tanzania",30.5198810378161
"tree_1064000",-5.10625,30.04019,56,84,237,264,-28,0.200498038805928,0.5673491225364,0.353394463552844,110,1091.72112079781,1534.30781146849,-1.07343205439413,5.39784049987793,1000,0,"United Republic of Tanzania",-27.3297810548707
"tree_106502",-31.61896,25.50422,63.5,96.5,244.5,276.5,-33,0.00576988496165999,0.794595735315716,0.00737522483786205,147.5,409.93652632245,486.50467788539,-0.849091163529721,0,1114,2,"South Africa",-32.5682843725088
"tree_106583",-31.93754,25.19764,62.6666666666667,99.6666666666667,243.666666666667,279.666666666667,-37,0.0142414750379933,0.500072434311158,0.0259485352418444,223.333333333333,447.152087418986,437.450980424066,-0.209275815195603,2.86448526382446,1128,2,"South Africa",-33.8297951998366
"tree_1066703",-6.71502,30.77037,21,117,202,297,-96,0.17714529289972,0.861824596804981,0.205546805645193,180,989.001919388771,879.979330063226,1.53495249771131,3.35628032684326,1056,-2,"United Republic of Tanzania",-70.5795854657396
"tree_1067026",-7.3968,34.96283,118.5,150.25,299.5,330.25,-31.75,0.0244171384364633,0.633195652698346,0.0445896789771237,126.25,703.300434276699,586.344344899529,2.0724486386583,2.63251686096191,1051,0,"United Republic of Tanzania",22.6332928169798
"tree_1067152",-2.41888,35.82679,89.75,146.25,270.75,326.25,-56.5,0.23881560598646,0.566123131770445,0.45498091769748,151.25,780.097369164326,614.561883705354,-0.567243573032269,10.2657814025879,1095,-22,"United Republic of Tanzania",-4.85983017022918
"tree_1068616",-10.29765,35.88187,83.5,152.5,264.5,332.5,-69,0.339035532655035,0.51201494287604,0.664335473579495,155,1587.0284616897,1558.71914898359,0.346085728705763,4.67577934265137,984,-4,"United Republic of Tanzania",0.207931694608267
"tree_1070818",-6.37174,33.44196,84.75,129.25,265.75,309.25,-44.5,0.110735432621726,0.619818406645393,0.185201435072423,170,1218.42320371588,1200.11916042735,2.06456840353701,14.4145803451538,1288,-12,"United Republic of Tanzania",2.24277039307082
"tree_1071207",-5.71294,31.77353,51,139,232,319,-88,0.047249290724627,0.640550727105585,0.0737635424100278,220,1229.15177526325,1048.72386779255,3.20295481684912,1.31471705436707,1071,6,"United Republic of Tanzania",-37.8804573076177
"tree_1071745",-5.96518,34.30944,101,163,282,343,-62,0.121723657433289,0.557940920393001,0.214327928456999,157.5,945.354440723081,993.170088734944,1.92583469962802,2.07528781890869,1409,8,"United Republic of Tanzania",17.8888088957091
"tree_107258",-24.97033,30.57984,94,95,275,275,-1,0.0266808844421148,0.47991144072723,0.0581478810732095,147,892.455828294704,834.78416126141,-1.59837875671568,5.54384469985962,1534,20,"South Africa",11.0554802985467
"tree_1072775",-6.20641,34.10787,136,143.333333333333,195.333333333333,323.333333333333,-7.33333333333333,0.166501245974124,0.484567023561561,0.337782036577177,101.666666666667,992.246191214886,1158.55481144965,2.04569607113343,3.9404034614563,1366,2,"United Republic of Tanzania",54.4139709172936
"tree_1072977",-5.74684,31.88937,51,139,232,319,-88,0.037570750806497,0.532270629919388,0.0705858048417721,140,1243.78389501572,1047.10663385587,3.210947369813,1.31475627422333,1079,4,"United Republic of Tanzania",-37.7482210614271
"tree_1073448",-7.21894,32.6841,61,127,242,307,-66,0.24704836632613,0.506939376923067,0.485446435394904,170,1203.87054056238,1068.90887179318,1.77923455806993,3.7047917842865,1129,-6,"United Republic of Tanzania",-26.4664026268764
"tree_1073942",-10.26231,35.27167,106,163,287,343,-57,0.124379968203586,0.63102064399511,0.197109190304953,170,1413.86277222633,1152.30194360018,0.0907494630513347,3.87675714492798,725,-8,"United Republic of Tanzania",11.8802499904579
"tree_1074128",-11.02063,36.12446,101,143.5,282,323.5,-42.5,0.061260077054933,0.792783054276287,0.0845998854599155,102.5,1229.9984899657,1217.21475306509,0.355850686513286,4.15626239776611,663,8,"United Republic of Tanzania",6.60284944052855
"tree_107718",-31.01101,29.17436,101,111,282,291,-10,0.030973741797431,0.479746763853736,0.0645626904257225,115,751.733499094844,772.047740070149,-3.76723583037337,18.1361885070801,663,16,"South Africa",0.250498797313949
"tree_107770",-27.98224,30.44543,86,109,267,289,-23,0.034158799953516,0.625651985774875,0.053986269065881,125,750.294234337751,812.970680298284,0.346860598818728,2.2949755191803,1265,-6,"South Africa",-2.47820593266087
"tree_1079572",-5.90649,34.46368,81,160,262,340,-79,0.0293098643840205,0.575773530484187,0.0529728728887938,185,934.378248152476,992.335851733107,1.57854526673577,1.31494450569153,1319,6,"United Republic of Tanzania",-3.87037232266952
"tree_1081432",-7.8196,34.24427,92,144.8,273,324.8,-52.8,0.110620902169796,0.599959378590813,0.192432061693746,136,1192.96791444965,1137.74420457902,1.86447607494356,2.07693028450012,1408,-6,"United Republic of Tanzania",10.9324080276019
"tree_1084077",-6.20569,32.07065,71,139,252,319,-68,0.331965008728186,0.552817920202254,0.600496106578335,125,1262.36264920235,997.641755077675,2.79581191971904,0.927409946918488,1105,0,"United Republic of Tanzania",-17.9492956776422
"tree_108437",-25.94086,27.01436,46,119,227,299,-73,0.153849620903545,0.6745886933973,0.228570981109971,172.5,569.756284534931,702.570502387896,1.54184880710714,3.45951247215271,1590,-2,"South Africa",-37.7439597952808
"tree_1084456",-6.63929,34.34343,84.3333333333333,144.666666666667,265.333333333333,324.666666666667,-60.3333333333333,0.23447589935086,0.564725990844303,0.412391010299656,148.333333333333,1069.25430550313,894.618162303027,1.77938431519339,2.07583212852478,1316,-2,"United Republic of Tanzania",-1.98967289490265
"tree_1085841",-4.58124,36.76152,81,139,262,319,-58,0.073751166252504,0.690881947295172,0.106749302889217,200,1120.38881970942,578.125313743949,-0.33779351923135,1.31354367733002,1069,-10,"United Republic of Tanzania",-14.6345339859849
"tree_1086186",-5.77028,34.14402,116,130.666666666667,297,310.666666666667,-14.6666666666667,0.00429566238799067,0.573074782781359,0.00741775276193164,100,1090.0642370681,979.382761891408,1.84160366549944,2.08147072792053,1328,0,"United Republic of Tanzania",31.1195200992273
"tree_1086607",-6.80688,31.21011,81,137,262,317,-56,0.249578660779205,0.610037476578689,0.409120210415485,130,1092.43810653687,952.159197196166,1.45264296455898,3.82007479667664,924,2,"United Republic of Tanzania",-12.1122813052399
"tree_108673",-25.43793,29.59219,88.5,112,269.5,292,-23.5,0.01998138446349,0.57778385273635,0.0329388362837093,140,675.855884372155,679.802828176063,-0.0212794285697133,25.963981628418,1208,0,"South Africa",-2.98506531538695
"tree_108821",-28.04074,26.77466,31,160,212,340,-129,0.363340506321281,0.657768113403868,0.55238388562352,50,395.327146440744,516.153583645821,0.587483760952092,1.05072915554047,1338,-2,"South Africa",-60.2964283432763
"tree_108849",-31.21717,29.50448,51,114,232,294,-63,0.080595644827687,0.57044982837148,0.141284370367454,180,795.588585454977,810.087210893631,-3.01848692836307,20.2768974304199,748,-2,"South Africa",-47.5564875056924
"tree_1091124",-5.79038,31.62947,46,139,227,319,-93,0.156641822655886,0.568851577269776,0.275365014205804,175,1248.81089174841,1090.15729183928,2.4286608818006,0.932165622711182,1077,2,"United Republic of Tanzania",-42.1727342115208
"tree_1091566",-5.82427,34.4334,101,152.5,282,332.5,-51.5,0.064358222956882,0.594966959851726,0.107505607431852,180,913.171416869706,952.213847171746,1.83955689866624,3.34565711021423,1332,8,"United Republic of Tanzania",15.8094875878688
"tree_109208",-24.81699,31.19734,101,101.5,282,281.5,-0.5,0.00610106963538401,0.532894646230747,0.011093591111188,157.5,808.828154545956,664.69351932652,-0.300581915550092,0,560,0,"South Africa",-3.28106334400415
"tree_1093238",-4.33928,31.65255,53.5,114,234.5,294,-60.5,0.146220183486604,0.551263945945083,0.272873675496211,197.5,1290.45888745785,1362.81438412576,2.42191264161338,1.85966086387634,1084,8,"United Republic of Tanzania",-30.6461300415549
"tree_109354",-23.87748,28.44787,111,124.333333333333,292,304.333333333333,-13.3333333333333,0.109769728969303,0.509295050930309,0.209493458807652,96.6666666666667,566.289579697693,496.399331264402,1.33070593220018,1.37416291236877,1202,-6,"South Africa",16.7813568927393
"tree_109536",-25.75506,31.90833,91,99,272,279,-8,0.023599677011204,0.768939606282955,0.0306911970958091,130,792.80348513567,558.787189668765,-2.10671777749265,2.12068843841553,275,6,"South Africa",-20.3253470485045
"tree_1096671",-8.395,34.0043,92.25,144.75,273.25,324.75,-52.5,0.211115803258659,0.616829082729532,0.340872084926583,108.75,831.584517094839,836.205675755578,-0.197925849320827,0,1041,0,"United Republic of Tanzania",-0.245430387428677
"tree_1098368",-6.12437,31.97798,116,140,297,320,-24,0.135118611276101,0.480816171016835,0.281019273936546,150,1293.40392565727,1062.48215703309,3.72306052186873,1.31520926952362,1112,-4,"United Republic of Tanzania",28.1118495792432
"tree_1098679",-7.01458,31.49831,51,140,232,320,-89,0.292234047149727,0.465655687786438,0.627575384161856,215,1093.57924211025,937.063846864651,1.60333157603892,1.31639361381531,885,-6,"United Republic of Tanzania",-43.0848391275854
"tree_109889",-25.47741,27.04771,104.333333333333,116.666666666667,285.333333333333,296.666666666667,-12.3333333333333,0.118666872649234,0.625807665995879,0.198875714011316,101.666666666667,540.922427813881,653.088564303903,0.44759610821521,4.62736749649048,1163,0,"South Africa",11.5934279328581
"tree_110193",-28.89237,26.75429,91,114.75,272,294.75,-23.75,0.00158127744726874,0.569276795262416,0.00469743507299698,122.5,541.082818143466,557.722706539364,0.0754787014514208,2.11773076318222,1488,-6,"South Africa",3.2088743174737
"tree_1102214",-8.88135,32.44683,86,137.666666666667,267,317.666666666667,-51.6666666666667,0.0682626574583853,0.593118585554191,0.115851698550425,180,1241.99677289575,984.971107047981,1.00957876106584,18.4850654602051,1230,26,"United Republic of Tanzania",-0.703327017638362
"tree_110227",-26.66321,26.71381,68.5,148.5,249.5,328.5,-80,0.279565871966528,0.469338949092521,0.604553208165796,180,548.902615564893,574.531495118462,1.56855098733678,2.96707534790039,1505,-4,"South Africa",-18.7212299545518
"tree_1102798",-7.55537,34.40518,121,147.6,302,327.6,-26.6,0.116479819057228,0.52722242903835,0.256275439209605,109,981.295959458758,931.479045818468,2.28398927603076,2.9534924030304,1312,-4,"United Republic of Tanzania",35.1253267016547
"tree_1103375",-7.54825,32.57962,91,127.75,272,307.75,-36.75,0.211538155388369,0.584861346339115,0.364942198736405,123.75,1348.96656830455,1252.10343225311,2.15946189938472,5.42667055130005,1304,4,"United Republic of Tanzania",9.54519164716568
"tree_1104063",-3.79831,31.19992,81,103,262,283,-22,0.038979334010212,0.778059851473814,0.0500981176915589,215,1316.82759109546,1315.89115752873,-0.841620234126066,1.85433411598206,1152,10,"United Republic of Tanzania",-2.4955403911856
"tree_11051",-27.38393,26.51576,61,125.5,242,305.5,-64.5,0.202833802638583,0.671368416405792,0.309408590270868,140,582.060277971818,560.897244310766,1.9800581211405,1.39661145210266,1255,-8,"South Africa",-31.2693323384196
"tree_1105287",-6.78552,33.82464,61,144.333333333333,242,324.333333333333,-83.3333333333333,0.230224938698684,0.478078100918551,0.50085003013661,155,1238.85908403875,1044.57407219093,1.10865333400343,3.94267916679382,1361,8,"United Republic of Tanzania",-22.3095584150686
"tree_1105569",-7.0208,33.95697,72.25,144.25,253.25,324.25,-72,0.232140107358703,0.567263594975006,0.41374392700707,162.5,989.214543527264,993.818826638628,1.08529515805155,6.20683336257935,1294,-18,"United Republic of Tanzania",-13.0845656010032
"tree_110768",-29.84631,30.12126,106,111,287,291,-5,0.00366314974736198,0.575786546284279,0.00636199260125366,235,790.261078849435,691.543215285118,-3.12384800562785,13.643440246582,1130,12,"South Africa",13.1681584599697
"tree_1108009",-6.40302,32.298,86,127,267,307,-41,0.191233352177041,0.480635213679358,0.397876282749056,155,1019.01046407303,1256.6811532125,2.87614027556784,0.927409946918488,1104,4,"United Republic of Tanzania",0.727676072525973
"tree_1108884",-6.58647,32.21966,86,127,267,307,-41,0.249481707373338,0.518046045512752,0.481582109417331,160,1080.76191036755,1343.53238640621,3.03626026715723,0,1146,0,"United Republic of Tanzania",2.78240347168854
"tree_1110745",-5.82076,34.53319,102.666666666667,158,283.666666666667,338,-55.3333333333333,0.0666829184910323,0.552232239250747,0.121095899676839,155,933.185260968606,834.049091998051,1.67545569125304,1.31484258174896,1299,8,"United Republic of Tanzania",15.1493234431252
"tree_1111969",-8.24572,34.21641,112.25,144.5,293.25,324.5,-32.25,0.0801225627926805,0.575979449931223,0.138479129381891,140,890.022606906482,765.375774574599,2.06963826181166,4.64475107192993,1094,8,"United Republic of Tanzania",19.7728079913707
