"tree_ID","PC1_texture_shallow"
"tree_2491389",-0.739090460677747
"tree_1751379",2.07768683212052
"tree_328773",0.399106502009981
"tree_2415366",2.05577114229653
"tree_1328727",-2.12591439856224
"tree_2354525",-0.739574822423262
"tree_5043610",-0.352515451165706
"tree_22970",-1.85660844520092
"tree_1692223",-2.02071697057873
"tree_4834991",-1.1113334164511
"tree_240204",1.62345525603115
"tree_132286",0.356359078906529
"tree_86917",-1.92962340735289
"tree_4581242",0.795604110722823
"tree_3742014",1.37187866319244
"tree_3300509",-0.343191502620465
"tree_4404208",1.23801195830057
"tree_153581",-1.43534855783265
"tree_421423",-1.05016339293319
"tree_2010576",-0.978366281223929
"tree_711082",1.84359075600535
"tree_4501084",1.0981071322618
"tree_1219953",1.45654930182106
