"tree_id_num","lon_tr","lat_tr"
"tree_4581553",31.2842863,-16.14069454
"tree_2512818",25.65190892,-14.1272704
"tree_156215",26.71696566,-25.84584171
"tree_5046891",22.40112341,-20.45053942
"tree_1385322",31.75441653,-1.205041195
"tree_1564640",31.03504616,-2.33116025
"tree_3791107",27.22406671,-16.01116697
"tree_5045991",22.4256433,-24.23753393
"tree_1661209",33.99050449,-9.082285452
"tree_42402",29.29894546,-31.58217967
"tree_4507079",31.1773724,-16.81193073
"tree_4289239",31.83391031,-17.79823145
"tree_790404",32.8910758,-7.7421569
"tree_884615",31.46720926,-4.194232817
"tree_52543",26.74112496,-31.85406368
"tree_4525965",31.32872859,-19.97519663
"tree_4394557",30.44231677,-19.1255591
"tree_2900378",30.03943712,-8.843561623
"tree_4633797",33.17730823,-12.70465539
"tree_2595539",22.76351971,-14.63254556
"tree_242285",24.17582229,-33.98027598
"tree_4486640",31.79100051,-18.64318133
"tree_237903",26.74130525,-33.42433808
"tree_4250696",31.76837371,-18.05632294
"tree_4345456",30.15601107,-17.32586003
"tree_63299",27.52152434,-32.45318209
"tree_222742",19.98382367,-34.62753301
"tree_1570824",35.42563936,-8.22570658
"tree_524515",37.76007732,-8.635696131
"tree_4144049",30.18729195,-17.00223151
"tree_3862218",27.32917772,-16.34137624
"tree_114625",31.79853124,-25.66834183
"tree_2618302",30.52442617,-12.1873924
"tree_1268395",36.29438274,-7.858807401
"tree_249483",30.67809876,-30.01677322
"tree_4170436",27.93741234,-19.33388932
"tree_945303",35.02268377,-7.475952163
"tree_2414092",26.38957906,-12.11734801
"tree_2904377",23.59350003,-16.23581384
"tree_2339023",25.34405807,-15.51301344
"tree_4787251",35.2892635,-15.33010299
"tree_242084",25.80459161,-33.57254011
"tree_5048224",28.83389909,-22.16775379
"tree_4177155",30.18098169,-17.28141745
"tree_699892",35.5878132,-7.177835311
"tree_142933",27.53432516,-32.72722964
"tree_2470435",27.30582973,-12.27267167
"tree_433658",33.14862481,-6.607473859
"tree_171868",29.44462242,-31.15839759
"tree_3819131",27.03971679,-16.57882401
"tree_4820652",33.40114232,-11.0011434
"tree_2525101",30.87266272,-14.72918338
"tree_4281894",31.94217641,-18.01278183
"tree_4460219",30.11499436,-17.95535805
"tree_2479427",25.65154833,-16.69286024
"tree_1784167",35.49721581,-10.89920264
"tree_899238",32.63803411,-6.877284484
"tree_456784",37.49234174,-4.297992266
